price,quantity,type,timestamp
29090000,0.1217,1,2022-11-07 22:28:07.638
29091000,0.1315,1,2022-11-07 22:28:07.638
29092000,0.0525,1,2022-11-07 22:28:07.638
29081000,0.0305,0,2022-11-07 22:28:09.457
29080000,0.1395,0,2022-11-07 22:28:09.457
29079000,0.0606,0,2022-11-07 22:28:09.457
29078000,0.0528,0,2022-11-07 22:28:09.457
29077000,0.1169,0,2022-11-07 22:28:09.457
29089000,0.0643,1,2022-11-07 22:28:09.457
29090000,0.1217,1,2022-11-07 22:28:09.457
29091000,0.1315,1,2022-11-07 22:28:09.457
29092000,0.0525,1,2022-11-07 22:28:09.457
29093000,0.0322,1,2022-11-07 22:28:09.457
29081000,0.0305,0,2022-11-07 22:28:10.631
29080000,0.1395,0,2022-11-07 22:28:10.631
29079000,0.0606,0,2022-11-07 22:28:10.631
29078000,0.0528,0,2022-11-07 22:28:10.631
29077000,0.1169,0,2022-11-07 22:28:10.631
29089000,0.0643,1,2022-11-07 22:28:10.631
29090000,0.1217,1,2022-11-07 22:28:10.631
29091000,0.1315,1,2022-11-07 22:28:10.631
29092000,0.0525,1,2022-11-07 22:28:10.631
29093000,0.0322,1,2022-11-07 22:28:10.631
29081000,0.0085,0,2022-11-07 22:28:12.431
29080000,0.087,0,2022-11-07 22:28:12.431
29079000,0.0606,0,2022-11-07 22:28:12.431
29078000,0.022,0,2022-11-07 22:28:12.431
29077000,0.1169,0,2022-11-07 22:28:12.431
29089000,0.0531,1,2022-11-07 22:28:12.431
29090000,0.1217,1,2022-11-07 22:28:12.431
29091000,0.1315,1,2022-11-07 22:28:12.431
29092000,0.0525,1,2022-11-07 22:28:12.431
29093000,0.0322,1,2022-11-07 22:28:12.431
29081000,0.0085,0,2022-11-07 22:28:13.541
29080000,0.087,0,2022-11-07 22:28:13.541
29079000,0.0606,0,2022-11-07 22:28:13.541
29078000,0.022,0,2022-11-07 22:28:13.541
29077000,0.1169,0,2022-11-07 22:28:13.541
29089000,0.0531,1,2022-11-07 22:28:13.541
29090000,0.1217,1,2022-11-07 22:28:13.541
29091000,0.1315,1,2022-11-07 22:28:13.541
29092000,0.0525,1,2022-11-07 22:28:13.541
29093000,0.0322,1,2022-11-07 22:28:13.541
29081000,0.0014,0,2022-11-07 22:28:14.466
29079000,0.0606,0,2022-11-07 22:28:14.466
29078000,0.022,0,2022-11-07 22:28:14.466
29077000,0.1169,0,2022-11-07 22:28:14.466
29076000,0.0383,0,2022-11-07 22:28:14.466
29088000,0.0833,1,2022-11-07 22:28:14.466
29089000,0.0531,1,2022-11-07 22:28:14.466
29090000,0.1217,1,2022-11-07 22:28:14.466
29091000,0.1315,1,2022-11-07 22:28:14.466
29092000,0.0525,1,2022-11-07 22:28:14.466
29081000,0.0855,0,2022-11-07 22:28:16.555
29079000,0.196,0,2022-11-07 22:28:16.555
29078000,0.0725,0,2022-11-07 22:28:16.555
29077000,0.1246,0,2022-11-07 22:28:16.555
29076000,0.0383,0,2022-11-07 22:28:16.555
29089000,0.0616,1,2022-11-07 22:28:16.555
29091000,0.1411,1,2022-11-07 22:28:16.555
29092000,0.0525,1,2022-11-07 22:28:16.555
29093000,0.0709,1,2022-11-07 22:28:16.555
29095000,0.0964,1,2022-11-07 22:28:16.555
29079000,0.196,0,2022-11-07 22:28:17.565
29078000,0.022,0,2022-11-07 22:28:17.565
29077000,0.1246,0,2022-11-07 22:28:17.565
29076000,0.0383,0,2022-11-07 22:28:17.565
29075000,0.0875,0,2022-11-07 22:28:17.565
29089000,0.0616,1,2022-11-07 22:28:17.565
29091000,0.1411,1,2022-11-07 22:28:17.565
29092000,0.0525,1,2022-11-07 22:28:17.565
29093000,0.0709,1,2022-11-07 22:28:17.565
29095000,0.0501,1,2022-11-07 22:28:17.565
29079000,0.196,0,2022-11-07 22:28:18.657
29078000,0.022,0,2022-11-07 22:28:18.657
29077000,0.1246,0,2022-11-07 22:28:18.657
29076000,0.0383,0,2022-11-07 22:28:18.657
29075000,0.0875,0,2022-11-07 22:28:18.657
29089000,0.0616,1,2022-11-07 22:28:18.657
29091000,0.1411,1,2022-11-07 22:28:18.657
29092000,0.0525,1,2022-11-07 22:28:18.657
29093000,0.0709,1,2022-11-07 22:28:18.657
29095000,0.0501,1,2022-11-07 22:28:18.657
29079000,0.196,0,2022-11-07 22:28:20.587
29078000,0.062,0,2022-11-07 22:28:20.587
29077000,0.1246,0,2022-11-07 22:28:20.587
29076000,0.0383,0,2022-11-07 22:28:20.587
29075000,0.0875,0,2022-11-07 22:28:20.587
29089000,0.0616,1,2022-11-07 22:28:20.587
29091000,0.1411,1,2022-11-07 22:28:20.587
29092000,0.0525,1,2022-11-07 22:28:20.587
29093000,0.0709,1,2022-11-07 22:28:20.587
29095000,0.0501,1,2022-11-07 22:28:20.587
29079000,0.196,0,2022-11-07 22:28:21.624
29078000,0.062,0,2022-11-07 22:28:21.624
29077000,0.1246,0,2022-11-07 22:28:21.624
29076000,0.0383,0,2022-11-07 22:28:21.624
29075000,0.1362,0,2022-11-07 22:28:21.624
29089000,0.0616,1,2022-11-07 22:28:21.624
29091000,0.1411,1,2022-11-07 22:28:21.624
29092000,0.0525,1,2022-11-07 22:28:21.624
29093000,0.0709,1,2022-11-07 22:28:21.624
29095000,0.0501,1,2022-11-07 22:28:21.624
29082000,0.0896,0,2022-11-07 22:28:23.491
29080000,0.034,0,2022-11-07 22:28:23.491
29079000,0.1662,0,2022-11-07 22:28:23.491
29078000,0.062,0,2022-11-07 22:28:23.491
29077000,0.1246,0,2022-11-07 22:28:23.491
29089000,0.0616,1,2022-11-07 22:28:23.491
29091000,0.1411,1,2022-11-07 22:28:23.491
29092000,0.0525,1,2022-11-07 22:28:23.491
29093000,0.0322,1,2022-11-07 22:28:23.491
29095000,0.0501,1,2022-11-07 22:28:23.491
29082000,0.1177,0,2022-11-07 22:28:24.604
29081000,0.0391,0,2022-11-07 22:28:24.604
29080000,0.0888,0,2022-11-07 22:28:24.604
29079000,0.1662,0,2022-11-07 22:28:24.604
29078000,0.062,0,2022-11-07 22:28:24.604
29089000,0.0535,1,2022-11-07 22:28:24.604
29091000,0.0878,1,2022-11-07 22:28:24.604
29093000,0.0322,1,2022-11-07 22:28:24.604
29095000,0.0904,1,2022-11-07 22:28:24.604
29097000,0.236,1,2022-11-07 22:28:24.604
29084000,0.0855,0,2022-11-07 22:28:25.419
29082000,0.1177,0,2022-11-07 22:28:25.419
29081000,0.5019,0,2022-11-07 22:28:25.419
29080000,0.138,0,2022-11-07 22:28:25.419
29079000,0.1662,0,2022-11-07 22:28:25.419
29089000,0.0535,1,2022-11-07 22:28:25.419
29093000,0.0322,1,2022-11-07 22:28:25.419
29097000,0.236,1,2022-11-07 22:28:25.419
29098000,0.7587,1,2022-11-07 22:28:25.419
29099000,0.1715,1,2022-11-07 22:28:25.419
29085000,0.0576,0,2022-11-07 22:28:27.481
29084000,0.1265,0,2022-11-07 22:28:27.481
29082000,0.0896,0,2022-11-07 22:28:27.481
29081000,0.5126,0,2022-11-07 22:28:27.481
29080000,0.104,0,2022-11-07 22:28:27.481
29093000,0.0947,1,2022-11-07 22:28:27.481
29094000,0.0895,1,2022-11-07 22:28:27.481
29097000,0.2873,1,2022-11-07 22:28:27.481
29098000,0.0717,1,2022-11-07 22:28:27.481
29099000,0.107,1,2022-11-07 22:28:27.481
29085000,0.0339,0,2022-11-07 22:28:28.663
29084000,0.1265,0,2022-11-07 22:28:28.663
29082000,0.0896,0,2022-11-07 22:28:28.663
29081000,0.5126,0,2022-11-07 22:28:28.663
29080000,0.104,0,2022-11-07 22:28:28.663
29093000,0.0947,1,2022-11-07 22:28:28.663
29094000,0.0895,1,2022-11-07 22:28:28.663
29097000,0.2873,1,2022-11-07 22:28:28.663
29098000,0.7587,1,2022-11-07 22:28:28.663
29099000,0.107,1,2022-11-07 22:28:28.663
29085000,0.0277,0,2022-11-07 22:28:30.487
29084000,0.1265,0,2022-11-07 22:28:30.487
29082000,0.0896,0,2022-11-07 22:28:30.487
29081000,0.5126,0,2022-11-07 22:28:30.487
29080000,0.0548,0,2022-11-07 22:28:30.487
29093000,0.0947,1,2022-11-07 22:28:30.487
29094000,0.0895,1,2022-11-07 22:28:30.487
29097000,0.2873,1,2022-11-07 22:28:30.487
29098000,0.7587,1,2022-11-07 22:28:30.487
29099000,0.107,1,2022-11-07 22:28:30.487
29085000,0.0277,0,2022-11-07 22:28:31.697
29084000,0.1265,0,2022-11-07 22:28:31.697
29083000,0.0275,0,2022-11-07 22:28:31.697
29082000,0.0896,0,2022-11-07 22:28:31.697
29081000,0.5126,0,2022-11-07 22:28:31.697
29093000,0.0947,1,2022-11-07 22:28:31.697
29094000,0.0895,1,2022-11-07 22:28:31.697
29097000,0.2873,1,2022-11-07 22:28:31.697
29098000,0.7587,1,2022-11-07 22:28:31.697
29099000,0.107,1,2022-11-07 22:28:31.697
29085000,0.0238,0,2022-11-07 22:28:32.453
29084000,0.1265,0,2022-11-07 22:28:32.453
29083000,0.0767,0,2022-11-07 22:28:32.453
29082000,0.0896,0,2022-11-07 22:28:32.453
29081000,0.4628,0,2022-11-07 22:28:32.453
29093000,0.0947,1,2022-11-07 22:28:32.453
29094000,0.0895,1,2022-11-07 22:28:32.453
29097000,0.236,1,2022-11-07 22:28:32.453
29098000,0.8101,1,2022-11-07 22:28:32.453
29099000,0.107,1,2022-11-07 22:28:32.453
29083000,0.0275,0,2022-11-07 22:28:34.592
29082000,0.0896,0,2022-11-07 22:28:34.592
29081000,0.5152,0,2022-11-07 22:28:34.592
29080000,0.0934,0,2022-11-07 22:28:34.592
29079000,0.0841,0,2022-11-07 22:28:34.592
29085000,0.0238,1,2022-11-07 22:28:34.592
29092000,0.0852,1,2022-11-07 22:28:34.592
29093000,0.0947,1,2022-11-07 22:28:34.592
29094000,0.0895,1,2022-11-07 22:28:34.592
29095000,0.0408,1,2022-11-07 22:28:34.592
29084000,0.0872,0,2022-11-07 22:28:35.510
29083000,0.0775,0,2022-11-07 22:28:35.510
29082000,0.0896,0,2022-11-07 22:28:35.510
29081000,0.5487,0,2022-11-07 22:28:35.510
29080000,0.0934,0,2022-11-07 22:28:35.510
29085000,0.0238,1,2022-11-07 22:28:35.510
29090000,0.0634,1,2022-11-07 22:28:35.510
29092000,0.0852,1,2022-11-07 22:28:35.510
29093000,0.0947,1,2022-11-07 22:28:35.510
29094000,0.0895,1,2022-11-07 22:28:35.510
29082000,0.0896,0,2022-11-07 22:28:36.522
29081000,0.4963,0,2022-11-07 22:28:36.522
29080000,0.0934,0,2022-11-07 22:28:36.522
29079000,0.0841,0,2022-11-07 22:28:36.522
29078000,0.022,0,2022-11-07 22:28:36.522
29084000,0.0292,1,2022-11-07 22:28:36.522
29085000,0.0238,1,2022-11-07 22:28:36.522
29090000,0.0634,1,2022-11-07 22:28:36.522
29092000,0.0852,1,2022-11-07 22:28:36.522
29093000,0.0322,1,2022-11-07 22:28:36.522
29085000,0.0309,0,2022-11-07 22:28:40.512
29084000,0.0866,0,2022-11-07 22:28:40.512
29083000,0.0275,0,2022-11-07 22:28:40.512
29082000,0.1276,0,2022-11-07 22:28:40.512
29081000,0.5489,0,2022-11-07 22:28:40.512
29090000,0.0634,1,2022-11-07 22:28:40.512
29092000,0.0852,1,2022-11-07 22:28:40.512
29093000,0.0322,1,2022-11-07 22:28:40.512
29094000,0.0895,1,2022-11-07 22:28:40.512
29096000,0.0525,1,2022-11-07 22:28:40.512
29086000,0.0282,0,2022-11-07 22:28:46.514
29085000,0.0403,0,2022-11-07 22:28:46.514
29084000,0.1718,0,2022-11-07 22:28:46.514
29083000,0.0275,0,2022-11-07 22:28:46.514
29082000,0.0896,0,2022-11-07 22:28:46.514
29093000,0.0796,1,2022-11-07 22:28:46.514
29094000,0.0858,1,2022-11-07 22:28:46.514
29096000,0.0844,1,2022-11-07 22:28:46.514
29097000,0.236,1,2022-11-07 22:28:46.514
29098000,0.7205,1,2022-11-07 22:28:46.514
29087000,0.0602,0,2022-11-07 22:28:51.594
29086000,0.1178,0,2022-11-07 22:28:51.594
29085000,0.0403,0,2022-11-07 22:28:51.594
29084000,0.0866,0,2022-11-07 22:28:51.594
29082000,0.0896,0,2022-11-07 22:28:51.594
29096000,0.1489,1,2022-11-07 22:28:51.594
29097000,0.236,1,2022-11-07 22:28:51.594
29098000,0.0334,1,2022-11-07 22:28:51.594
29099000,0.107,1,2022-11-07 22:28:51.594
29100000,0.4301,1,2022-11-07 22:28:51.594
29088000,0.054,0,2022-11-07 22:28:53.457
29087000,0.0602,0,2022-11-07 22:28:53.457
29086000,0.0896,0,2022-11-07 22:28:53.457
29085000,0.0403,0,2022-11-07 22:28:53.457
29084000,0.0866,0,2022-11-07 22:28:53.457
29096000,0.1489,1,2022-11-07 22:28:53.457
29097000,0.236,1,2022-11-07 22:28:53.457
29098000,0.0334,1,2022-11-07 22:28:53.457
29099000,0.794,1,2022-11-07 22:28:53.457
29100000,0.4301,1,2022-11-07 22:28:53.457
29088000,0.054,0,2022-11-07 22:28:54.406
29087000,0.0602,0,2022-11-07 22:28:54.406
29086000,0.0896,0,2022-11-07 22:28:54.406
29085000,0.0403,0,2022-11-07 22:28:54.406
29084000,0.0866,0,2022-11-07 22:28:54.406
29096000,0.1489,1,2022-11-07 22:28:54.406
29097000,0.236,1,2022-11-07 22:28:54.406
29098000,0.0334,1,2022-11-07 22:28:54.406
29099000,0.794,1,2022-11-07 22:28:54.406
29100000,0.4301,1,2022-11-07 22:28:54.406
29088000,0.054,0,2022-11-07 22:28:56.571
29087000,0.0602,0,2022-11-07 22:28:56.571
29086000,0.0896,0,2022-11-07 22:28:56.571
29085000,0.0407,0,2022-11-07 22:28:56.571
29084000,0.0866,0,2022-11-07 22:28:56.571
29096000,0.1489,1,2022-11-07 22:28:56.571
29097000,0.236,1,2022-11-07 22:28:56.571
29098000,0.0334,1,2022-11-07 22:28:56.571
29099000,0.794,1,2022-11-07 22:28:56.571
29100000,0.4301,1,2022-11-07 22:28:56.571
29088000,0.0401,0,2022-11-07 22:28:57.596
29087000,0.0602,0,2022-11-07 22:28:57.596
29086000,0.0896,0,2022-11-07 22:28:57.596
29085000,0.0407,0,2022-11-07 22:28:57.596
29084000,0.0866,0,2022-11-07 22:28:57.596
29096000,0.1489,1,2022-11-07 22:28:57.596
29097000,0.236,1,2022-11-07 22:28:57.596
29098000,0.0334,1,2022-11-07 22:28:57.596
29099000,0.107,1,2022-11-07 22:28:57.596
29100000,0.4301,1,2022-11-07 22:28:57.596
29090000,0.0879,0,2022-11-07 22:28:58.577
29089000,0.1597,0,2022-11-07 22:28:58.577
29088000,0.4777,0,2022-11-07 22:28:58.577
29087000,0.0602,0,2022-11-07 22:28:58.577
29086000,0.1428,0,2022-11-07 22:28:58.577
29097000,0.236,1,2022-11-07 22:28:58.577
29099000,0.0538,1,2022-11-07 22:28:58.577
29100000,0.0825,1,2022-11-07 22:28:58.577
29106000,0.12,1,2022-11-07 22:28:58.577
29107000,0.3756,1,2022-11-07 22:28:58.577
29092000,0.0637,0,2022-11-07 22:29:00.577
29091000,0.0891,0,2022-11-07 22:29:00.577
29090000,0.1376,0,2022-11-07 22:29:00.577
29088000,0.4568,0,2022-11-07 22:29:00.577
29086000,0.1428,0,2022-11-07 22:29:00.577
29097000,0.236,1,2022-11-07 22:29:00.577
29099000,0.0538,1,2022-11-07 22:29:00.577
29100000,0.0672,1,2022-11-07 22:29:00.577
29101000,0.0517,1,2022-11-07 22:29:00.577
29102000,0.1001,1,2022-11-07 22:29:00.577
29092000,0.0637,0,2022-11-07 22:29:01.603
29090000,0.0497,0,2022-11-07 22:29:01.603
29088000,0.4963,0,2022-11-07 22:29:01.603
29086000,0.1428,0,2022-11-07 22:29:01.603
29085000,0.0004,0,2022-11-07 22:29:01.603
29098000,0.084,1,2022-11-07 22:29:01.603
29099000,0.0538,1,2022-11-07 22:29:01.603
29100000,0.0672,1,2022-11-07 22:29:01.603
29101000,0.0517,1,2022-11-07 22:29:01.603
29102000,0.1001,1,2022-11-07 22:29:01.603
29089000,0.0497,0,2022-11-07 22:29:03.474
29088000,0.4963,0,2022-11-07 22:29:03.474
29086000,0.1428,0,2022-11-07 22:29:03.474
29085000,0.0004,0,2022-11-07 22:29:03.474
29081000,0.4632,0,2022-11-07 22:29:03.474
29092000,0.02,1,2022-11-07 22:29:03.474
29097000,0.084,1,2022-11-07 22:29:03.474
29098000,0.084,1,2022-11-07 22:29:03.474
29099000,0.0538,1,2022-11-07 22:29:03.474
29100000,0.1312,1,2022-11-07 22:29:03.474
29089000,0.0894,0,2022-11-07 22:29:04.545
29088000,0.4568,0,2022-11-07 22:29:04.545
29087000,0.0645,0,2022-11-07 22:29:04.545
29086000,0.2619,0,2022-11-07 22:29:04.545
29085000,0.0004,0,2022-11-07 22:29:04.545
29096000,0.0613,1,2022-11-07 22:29:04.545
29098000,0.084,1,2022-11-07 22:29:04.545
29099000,0.0538,1,2022-11-07 22:29:04.545
29100000,0.1076,1,2022-11-07 22:29:04.545
29101000,0.0517,1,2022-11-07 22:29:04.545
29089000,0.0894,0,2022-11-07 22:29:05.510
29088000,0.4568,0,2022-11-07 22:29:05.510
29087000,0.1148,0,2022-11-07 22:29:05.510
29086000,0.2123,0,2022-11-07 22:29:05.510
29085000,0.0004,0,2022-11-07 22:29:05.510
29096000,0.0613,1,2022-11-07 22:29:05.510
29098000,0.084,1,2022-11-07 22:29:05.510
29099000,0.0538,1,2022-11-07 22:29:05.510
29100000,0.1076,1,2022-11-07 22:29:05.510
29101000,0.0517,1,2022-11-07 22:29:05.510
29089000,0.05,0,2022-11-07 22:29:07.514
29088000,0.4568,0,2022-11-07 22:29:07.514
29087000,0.1148,0,2022-11-07 22:29:07.514
29086000,0.2123,0,2022-11-07 22:29:07.514
29085000,0.0008,0,2022-11-07 22:29:07.514
29096000,0.0613,1,2022-11-07 22:29:07.514
29098000,0.084,1,2022-11-07 22:29:07.514
29099000,0.0538,1,2022-11-07 22:29:07.514
29100000,0.1076,1,2022-11-07 22:29:07.514
29101000,0.0517,1,2022-11-07 22:29:07.514
29088000,0.4568,0,2022-11-07 22:29:08.609
29087000,0.1148,0,2022-11-07 22:29:08.609
29086000,0.2123,0,2022-11-07 22:29:08.609
29085000,0.0008,0,2022-11-07 22:29:08.609
29081000,0.4632,0,2022-11-07 22:29:08.609
29096000,0.0613,1,2022-11-07 22:29:08.609
29098000,0.084,1,2022-11-07 22:29:08.609
29099000,0.0538,1,2022-11-07 22:29:08.609
29100000,0.1076,1,2022-11-07 22:29:08.609
29101000,0.0517,1,2022-11-07 22:29:08.609
29088000,0.4568,0,2022-11-07 22:29:09.574
29087000,0.1148,0,2022-11-07 22:29:09.574
29086000,0.2123,0,2022-11-07 22:29:09.574
29085000,0.0008,0,2022-11-07 22:29:09.574
29081000,0.4632,0,2022-11-07 22:29:09.574
29096000,0.0613,1,2022-11-07 22:29:09.574
29098000,0.084,1,2022-11-07 22:29:09.574
29099000,0.0538,1,2022-11-07 22:29:09.574
29100000,0.1076,1,2022-11-07 22:29:09.574
29101000,0.0517,1,2022-11-07 22:29:09.574
29088000,0.5426,0,2022-11-07 22:29:11.612
29087000,0.1148,0,2022-11-07 22:29:11.612
29086000,0.2123,0,2022-11-07 22:29:11.612
29085000,0.0008,0,2022-11-07 22:29:11.612
29082000,0.6,0,2022-11-07 22:29:11.612
29096000,0.0077,1,2022-11-07 22:29:11.612
29098000,0.084,1,2022-11-07 22:29:11.612
29099000,0.0538,1,2022-11-07 22:29:11.612
29100000,0.1076,1,2022-11-07 22:29:11.612
29101000,0.0517,1,2022-11-07 22:29:11.612
29088000,0.543,0,2022-11-07 22:29:12.519
29087000,0.1148,0,2022-11-07 22:29:12.519
29086000,0.2123,0,2022-11-07 22:29:12.519
29085000,0.0008,0,2022-11-07 22:29:12.519
29081000,0.4632,0,2022-11-07 22:29:12.519
29097000,0.0527,1,2022-11-07 22:29:12.519
29098000,0.084,1,2022-11-07 22:29:12.519
29099000,0.0538,1,2022-11-07 22:29:12.519
29100000,0.1076,1,2022-11-07 22:29:12.519
29101000,0.0517,1,2022-11-07 22:29:12.519
29088000,0.543,0,2022-11-07 22:29:13.484
29087000,0.1148,0,2022-11-07 22:29:13.484
29086000,0.2123,0,2022-11-07 22:29:13.484
29085000,0.0008,0,2022-11-07 22:29:13.484
29081000,0.4632,0,2022-11-07 22:29:13.484
29097000,0.0527,1,2022-11-07 22:29:13.484
29098000,0.084,1,2022-11-07 22:29:13.484
29099000,0.0538,1,2022-11-07 22:29:13.484
29100000,0.1076,1,2022-11-07 22:29:13.484
29101000,0.0517,1,2022-11-07 22:29:13.484
29088000,0.5127,0,2022-11-07 22:29:15.479
29087000,0.0645,0,2022-11-07 22:29:15.479
29086000,0.2123,0,2022-11-07 22:29:15.479
29085000,0.4649,0,2022-11-07 22:29:15.479
29081000,0.4632,0,2022-11-07 22:29:15.479
29097000,0.0527,1,2022-11-07 22:29:15.479
29098000,0.084,1,2022-11-07 22:29:15.479
29099000,0.0538,1,2022-11-07 22:29:15.479
29100000,0.1076,1,2022-11-07 22:29:15.479
29101000,0.0517,1,2022-11-07 22:29:15.479
29088000,0.2975,0,2022-11-07 22:29:16.488
29087000,0.0645,0,2022-11-07 22:29:16.488
29086000,0.2619,0,2022-11-07 22:29:16.488
29085000,0.4649,0,2022-11-07 22:29:16.488
29081000,0.4632,0,2022-11-07 22:29:16.488
29096000,0.0855,1,2022-11-07 22:29:16.488
29097000,0.0527,1,2022-11-07 22:29:16.488
29098000,0.084,1,2022-11-07 22:29:16.488
29099000,0.0538,1,2022-11-07 22:29:16.488
29100000,0.1076,1,2022-11-07 22:29:16.488
29088000,0.2975,0,2022-11-07 22:29:17.422
29087000,0.0645,0,2022-11-07 22:29:17.422
29086000,0.2619,0,2022-11-07 22:29:17.422
29085000,0.4649,0,2022-11-07 22:29:17.422
29081000,0.4632,0,2022-11-07 22:29:17.422
29096000,0.0855,1,2022-11-07 22:29:17.422
29097000,0.0527,1,2022-11-07 22:29:17.422
29098000,0.084,1,2022-11-07 22:29:17.422
29099000,0.0538,1,2022-11-07 22:29:17.422
29100000,0.1076,1,2022-11-07 22:29:17.422
29088000,0.2827,0,2022-11-07 22:29:19.426
29087000,0.0645,0,2022-11-07 22:29:19.426
29086000,0.2234,0,2022-11-07 22:29:19.426
29085000,0.4649,0,2022-11-07 22:29:19.426
29084000,0.0387,0,2022-11-07 22:29:19.426
29096000,0.0855,1,2022-11-07 22:29:19.426
29097000,0.0527,1,2022-11-07 22:29:19.426
29098000,0.084,1,2022-11-07 22:29:19.426
29099000,0.0538,1,2022-11-07 22:29:19.426
29100000,0.1076,1,2022-11-07 22:29:19.426
29088000,0.2768,0,2022-11-07 22:29:20.508
29087000,0.0645,0,2022-11-07 22:29:20.508
29086000,0.2234,0,2022-11-07 22:29:20.508
29085000,0.4649,0,2022-11-07 22:29:20.508
29084000,0.0387,0,2022-11-07 22:29:20.508
29096000,0.0855,1,2022-11-07 22:29:20.508
29097000,0.0527,1,2022-11-07 22:29:20.508
29098000,0.084,1,2022-11-07 22:29:20.508
29099000,0.0538,1,2022-11-07 22:29:20.508
29100000,0.1076,1,2022-11-07 22:29:20.508
29088000,0.3288,0,2022-11-07 22:29:22.511
29087000,0.0645,0,2022-11-07 22:29:22.511
29086000,0.2234,0,2022-11-07 22:29:22.511
29085000,0.4649,0,2022-11-07 22:29:22.511
29084000,0.0387,0,2022-11-07 22:29:22.511
29096000,0.0855,1,2022-11-07 22:29:22.511
29097000,0.0527,1,2022-11-07 22:29:22.511
29098000,0.084,1,2022-11-07 22:29:22.511
29099000,0.0538,1,2022-11-07 22:29:22.511
29100000,0.1076,1,2022-11-07 22:29:22.511
29088000,0.3288,0,2022-11-07 22:29:23.662
29087000,0.0645,0,2022-11-07 22:29:23.662
29086000,0.2234,0,2022-11-07 22:29:23.662
29085000,0.4649,0,2022-11-07 22:29:23.662
29084000,0.0387,0,2022-11-07 22:29:23.662
29097000,0.0527,1,2022-11-07 22:29:23.662
29098000,0.084,1,2022-11-07 22:29:23.662
29099000,0.0538,1,2022-11-07 22:29:23.662
29100000,0.1076,1,2022-11-07 22:29:23.662
29101000,0.0517,1,2022-11-07 22:29:23.662
29090000,0.0398,0,2022-11-07 22:29:24.547
29088000,0.3288,0,2022-11-07 22:29:24.547
29087000,0.1047,0,2022-11-07 22:29:24.547
29086000,0.2234,0,2022-11-07 22:29:24.547
29085000,0.4649,0,2022-11-07 22:29:24.547
29097000,0.0527,1,2022-11-07 22:29:24.547
29099000,0.0538,1,2022-11-07 22:29:24.547
29100000,0.0672,1,2022-11-07 22:29:24.547
29101000,0.0914,1,2022-11-07 22:29:24.547
29102000,0.0881,1,2022-11-07 22:29:24.547
