price,quantity,type,timestamp
29673000,0.0479,1,2022-11-06 15:57:31.790
29675000,0.1433,1,2022-11-06 15:57:31.790
29676000,0.0649,1,2022-11-06 15:57:31.790
29677000,0.0899,1,2022-11-06 15:57:31.790
29678000,0.0663,1,2022-11-06 15:57:31.790
29665000,0.0638,0,2022-11-06 15:57:32.732
29664000,0.1166,0,2022-11-06 15:57:32.732
29663000,0.0518,0,2022-11-06 15:57:32.732
29662000,0.1245,0,2022-11-06 15:57:32.732
29660000,0.4622,0,2022-11-06 15:57:32.732
29673000,0.0479,1,2022-11-06 15:57:32.732
29675000,0.1433,1,2022-11-06 15:57:32.732
29676000,0.0649,1,2022-11-06 15:57:32.732
29677000,0.0899,1,2022-11-06 15:57:32.732
29678000,0.0663,1,2022-11-06 15:57:32.732
29665000,0.0438,0,2022-11-06 15:57:33.675
29664000,0.1166,0,2022-11-06 15:57:33.675
29662000,0.1245,0,2022-11-06 15:57:33.675
29660000,0.4622,0,2022-11-06 15:57:33.675
29657000,0.0567,0,2022-11-06 15:57:33.675
29673000,0.0896,1,2022-11-06 15:57:33.675
29675000,0.1433,1,2022-11-06 15:57:33.675
29676000,0.0649,1,2022-11-06 15:57:33.675
29677000,0.0899,1,2022-11-06 15:57:33.675
29678000,0.7184,1,2022-11-06 15:57:33.675
29664000,0.1166,0,2022-11-06 15:57:34.681
29663000,0.0172,0,2022-11-06 15:57:34.681
29662000,0.1245,0,2022-11-06 15:57:34.681
29660000,0.4622,0,2022-11-06 15:57:34.681
29657000,0.0567,0,2022-11-06 15:57:34.681
29673000,0.1511,1,2022-11-06 15:57:34.681
29675000,0.1433,1,2022-11-06 15:57:34.681
29676000,0.0649,1,2022-11-06 15:57:34.681
29677000,0.0899,1,2022-11-06 15:57:34.681
29678000,0.0663,1,2022-11-06 15:57:34.681
29664000,0.1166,0,2022-11-06 15:57:35.839
29663000,0.0612,0,2022-11-06 15:57:35.839
29662000,0.1771,0,2022-11-06 15:57:35.839
29660000,0.4622,0,2022-11-06 15:57:35.839
29657000,0.0567,0,2022-11-06 15:57:35.839
29673000,0.1511,1,2022-11-06 15:57:35.839
29675000,0.1433,1,2022-11-06 15:57:35.839
29677000,0.0899,1,2022-11-06 15:57:35.839
29678000,0.7184,1,2022-11-06 15:57:35.839
29679000,0.085,1,2022-11-06 15:57:35.839
29664000,0.1166,0,2022-11-06 15:57:36.784
29663000,0.0612,0,2022-11-06 15:57:36.784
29662000,0.1771,0,2022-11-06 15:57:36.784
29660000,0.4622,0,2022-11-06 15:57:36.784
29657000,0.0567,0,2022-11-06 15:57:36.784
29673000,0.1511,1,2022-11-06 15:57:36.784
29675000,0.1433,1,2022-11-06 15:57:36.784
29677000,0.0899,1,2022-11-06 15:57:36.784
29678000,0.0663,1,2022-11-06 15:57:36.784
29679000,0.085,1,2022-11-06 15:57:36.784
29664000,0.1166,0,2022-11-06 15:57:37.826
29663000,0.0612,0,2022-11-06 15:57:37.826
29662000,0.1771,0,2022-11-06 15:57:37.826
29660000,0.4622,0,2022-11-06 15:57:37.826
29657000,0.0567,0,2022-11-06 15:57:37.826
29673000,0.1511,1,2022-11-06 15:57:37.826
29675000,0.1433,1,2022-11-06 15:57:37.826
29677000,0.0899,1,2022-11-06 15:57:37.826
29678000,0.7184,1,2022-11-06 15:57:37.826
29679000,0.085,1,2022-11-06 15:57:37.826
29664000,0.1166,0,2022-11-06 15:57:39.639
29663000,0.0612,0,2022-11-06 15:57:39.639
29662000,0.1771,0,2022-11-06 15:57:39.639
29660000,0.4622,0,2022-11-06 15:57:39.639
29657000,0.0567,0,2022-11-06 15:57:39.639
29673000,0.1511,1,2022-11-06 15:57:39.639
29675000,0.1433,1,2022-11-06 15:57:39.639
29677000,0.0899,1,2022-11-06 15:57:39.639
29678000,0.0663,1,2022-11-06 15:57:39.639
29679000,0.085,1,2022-11-06 15:57:39.639
29664000,0.1166,0,2022-11-06 15:57:40.658
29663000,0.0612,0,2022-11-06 15:57:40.658
29662000,0.1771,0,2022-11-06 15:57:40.658
29660000,0.4622,0,2022-11-06 15:57:40.658
29657000,0.0567,0,2022-11-06 15:57:40.658
29673000,0.1511,1,2022-11-06 15:57:40.658
29675000,0.1433,1,2022-11-06 15:57:40.658
29677000,0.0899,1,2022-11-06 15:57:40.658
29678000,0.1184,1,2022-11-06 15:57:40.658
29679000,0.085,1,2022-11-06 15:57:40.658
29664000,0.1166,0,2022-11-06 15:57:41.650
29663000,0.0612,0,2022-11-06 15:57:41.650
29662000,0.1771,0,2022-11-06 15:57:41.650
29660000,0.4622,0,2022-11-06 15:57:41.650
29657000,0.7312,0,2022-11-06 15:57:41.650
29673000,0.1511,1,2022-11-06 15:57:41.650
29675000,0.1433,1,2022-11-06 15:57:41.650
29677000,0.0899,1,2022-11-06 15:57:41.650
29678000,0.1184,1,2022-11-06 15:57:41.650
29679000,0.085,1,2022-11-06 15:57:41.650
29664000,0.1166,0,2022-11-06 15:57:42.728
29663000,0.0612,0,2022-11-06 15:57:42.728
29662000,0.1771,0,2022-11-06 15:57:42.728
29660000,0.4622,0,2022-11-06 15:57:42.728
29657000,0.0567,0,2022-11-06 15:57:42.728
29673000,0.1511,1,2022-11-06 15:57:42.728
29675000,0.1433,1,2022-11-06 15:57:42.728
29677000,0.0899,1,2022-11-06 15:57:42.728
29678000,0.1184,1,2022-11-06 15:57:42.728
29679000,0.085,1,2022-11-06 15:57:42.728
29664000,0.1113,0,2022-11-06 15:57:43.687
29663000,0.0612,0,2022-11-06 15:57:43.687
29662000,0.1771,0,2022-11-06 15:57:43.687
29660000,0.4622,0,2022-11-06 15:57:43.687
29657000,0.0567,0,2022-11-06 15:57:43.687
29673000,0.1511,1,2022-11-06 15:57:43.687
29675000,0.1433,1,2022-11-06 15:57:43.687
29677000,0.0899,1,2022-11-06 15:57:43.687
29678000,0.0663,1,2022-11-06 15:57:43.687
29679000,0.085,1,2022-11-06 15:57:43.687
29664000,0.1113,0,2022-11-06 15:57:44.730
29663000,0.0612,0,2022-11-06 15:57:44.730
29662000,0.1771,0,2022-11-06 15:57:44.730
29660000,0.4622,0,2022-11-06 15:57:44.730
29657000,0.0567,0,2022-11-06 15:57:44.730
29673000,0.1511,1,2022-11-06 15:57:44.730
29675000,0.1433,1,2022-11-06 15:57:44.730
29677000,0.0899,1,2022-11-06 15:57:44.730
29678000,0.0663,1,2022-11-06 15:57:44.730
29679000,0.1371,1,2022-11-06 15:57:44.730
29664000,0.1113,0,2022-11-06 15:57:45.659
29663000,0.0612,0,2022-11-06 15:57:45.659
29662000,0.1771,0,2022-11-06 15:57:45.659
29660000,0.4622,0,2022-11-06 15:57:45.659
29657000,0.6501,0,2022-11-06 15:57:45.659
29673000,0.1511,1,2022-11-06 15:57:45.659
29675000,0.1433,1,2022-11-06 15:57:45.659
29677000,0.0899,1,2022-11-06 15:57:45.659
29678000,0.0663,1,2022-11-06 15:57:45.659
29679000,0.085,1,2022-11-06 15:57:45.659
29664000,0.1113,0,2022-11-06 15:57:46.770
29663000,0.0612,0,2022-11-06 15:57:46.770
29662000,0.1771,0,2022-11-06 15:57:46.770
29660000,0.4622,0,2022-11-06 15:57:46.770
29657000,0.0567,0,2022-11-06 15:57:46.770
29673000,0.1511,1,2022-11-06 15:57:46.770
29675000,0.1433,1,2022-11-06 15:57:46.770
29677000,0.0899,1,2022-11-06 15:57:46.770
29678000,0.0663,1,2022-11-06 15:57:46.770
29679000,0.085,1,2022-11-06 15:57:46.770
29664000,0.0534,0,2022-11-06 15:57:47.663
29663000,0.0612,0,2022-11-06 15:57:47.663
29662000,0.1771,0,2022-11-06 15:57:47.663
29660000,0.4622,0,2022-11-06 15:57:47.663
29657000,0.7312,0,2022-11-06 15:57:47.663
29673000,0.1511,1,2022-11-06 15:57:47.663
29675000,0.1433,1,2022-11-06 15:57:47.663
29677000,0.0899,1,2022-11-06 15:57:47.663
29678000,0.6663,1,2022-11-06 15:57:47.663
29679000,0.085,1,2022-11-06 15:57:47.663
29664000,0.0534,0,2022-11-06 15:57:48.774
29663000,0.0612,0,2022-11-06 15:57:48.774
29662000,0.1771,0,2022-11-06 15:57:48.774
29660000,0.4622,0,2022-11-06 15:57:48.774
29657000,0.7312,0,2022-11-06 15:57:48.774
29673000,0.1511,1,2022-11-06 15:57:48.774
29675000,0.1433,1,2022-11-06 15:57:48.774
29677000,0.0899,1,2022-11-06 15:57:48.774
29678000,0.6663,1,2022-11-06 15:57:48.774
29679000,0.085,1,2022-11-06 15:57:48.774
29663000,0.0612,0,2022-11-06 15:57:49.743
29662000,0.1771,0,2022-11-06 15:57:49.743
29660000,0.4622,0,2022-11-06 15:57:49.743
29657000,0.7312,0,2022-11-06 15:57:49.743
29656000,0.0324,0,2022-11-06 15:57:49.743
29673000,0.1651,1,2022-11-06 15:57:49.743
29675000,0.1433,1,2022-11-06 15:57:49.743
29677000,0.6869,1,2022-11-06 15:57:49.743
29678000,0.0663,1,2022-11-06 15:57:49.743
29679000,0.085,1,2022-11-06 15:57:49.743
29662000,0.0866,0,2022-11-06 15:57:51.795
29660000,0.4622,0,2022-11-06 15:57:51.795
29659000,0.0938,0,2022-11-06 15:57:51.795
29657000,0.0567,0,2022-11-06 15:57:51.795
29656000,0.7069,0,2022-11-06 15:57:51.795
29663000,0.0047,1,2022-11-06 15:57:51.795
29664000,0.0001,1,2022-11-06 15:57:51.795
29671000,0.0646,1,2022-11-06 15:57:51.795
29673000,0.1651,1,2022-11-06 15:57:51.795
29675000,0.1433,1,2022-11-06 15:57:51.795
29662000,0.0866,0,2022-11-06 15:57:52.676
29660000,0.527,0,2022-11-06 15:57:52.676
29659000,0.0938,0,2022-11-06 15:57:52.676
29657000,0.0567,0,2022-11-06 15:57:52.676
29656000,0.7069,0,2022-11-06 15:57:52.676
29663000,0.0047,1,2022-11-06 15:57:52.676
29664000,0.0001,1,2022-11-06 15:57:52.676
29671000,0.1516,1,2022-11-06 15:57:52.676
29673000,0.1036,1,2022-11-06 15:57:52.676
29675000,0.1433,1,2022-11-06 15:57:52.676
29662000,0.0866,0,2022-11-06 15:57:53.676
29660000,0.527,0,2022-11-06 15:57:53.676
29659000,0.0938,0,2022-11-06 15:57:53.676
29657000,0.0567,0,2022-11-06 15:57:53.676
29656000,0.7069,0,2022-11-06 15:57:53.676
29663000,0.0047,1,2022-11-06 15:57:53.676
29664000,0.0001,1,2022-11-06 15:57:53.676
29671000,0.1516,1,2022-11-06 15:57:53.676
29673000,0.1036,1,2022-11-06 15:57:53.676
29675000,0.1952,1,2022-11-06 15:57:53.676
29660000,0.527,0,2022-11-06 15:57:54.596
29659000,0.0409,0,2022-11-06 15:57:54.596
29657000,0.0567,0,2022-11-06 15:57:54.596
29656000,0.7069,0,2022-11-06 15:57:54.596
29653000,0.5045,0,2022-11-06 15:57:54.596
29664000,0.0001,1,2022-11-06 15:57:54.596
29671000,0.1516,1,2022-11-06 15:57:54.596
29673000,0.1036,1,2022-11-06 15:57:54.596
29675000,0.1952,1,2022-11-06 15:57:54.596
29676000,0.957,1,2022-11-06 15:57:54.596
29660000,0.527,0,2022-11-06 15:57:55.671
29659000,0.1308,0,2022-11-06 15:57:55.671
29657000,0.109,0,2022-11-06 15:57:55.671
29656000,0.0324,0,2022-11-06 15:57:55.671
29654000,0.6745,0,2022-11-06 15:57:55.671
29664000,0.0001,1,2022-11-06 15:57:55.671
29669000,0.0887,1,2022-11-06 15:57:55.671
29671000,0.1832,1,2022-11-06 15:57:55.671
29673000,0.1036,1,2022-11-06 15:57:55.671
29675000,0.7952,1,2022-11-06 15:57:55.671
29660000,0.527,0,2022-11-06 15:57:56.453
29659000,0.1308,0,2022-11-06 15:57:56.453
29657000,0.109,0,2022-11-06 15:57:56.453
29656000,0.0324,0,2022-11-06 15:57:56.453
29654000,0.6745,0,2022-11-06 15:57:56.453
29664000,0.0001,1,2022-11-06 15:57:56.453
29669000,0.0887,1,2022-11-06 15:57:56.453
29671000,0.1832,1,2022-11-06 15:57:56.453
29673000,0.1036,1,2022-11-06 15:57:56.453
29675000,0.7952,1,2022-11-06 15:57:56.453
29660000,0.527,0,2022-11-06 15:57:57.685
29659000,0.1308,0,2022-11-06 15:57:57.685
29657000,0.109,0,2022-11-06 15:57:57.685
29656000,0.7069,0,2022-11-06 15:57:57.685
29653000,0.5045,0,2022-11-06 15:57:57.685
29664000,0.0001,1,2022-11-06 15:57:57.685
29669000,0.0887,1,2022-11-06 15:57:57.685
29671000,0.1832,1,2022-11-06 15:57:57.685
29673000,0.1036,1,2022-11-06 15:57:57.685
29674000,0.0519,1,2022-11-06 15:57:57.685
29660000,0.527,0,2022-11-06 15:57:58.842
29659000,0.1308,0,2022-11-06 15:57:58.842
29657000,0.109,0,2022-11-06 15:57:58.842
29656000,0.7069,0,2022-11-06 15:57:58.842
29653000,0.5045,0,2022-11-06 15:57:58.842
29664000,0.0001,1,2022-11-06 15:57:58.842
29669000,0.0887,1,2022-11-06 15:57:58.842
29671000,0.1832,1,2022-11-06 15:57:58.842
29673000,0.1036,1,2022-11-06 15:57:58.842
29674000,0.0519,1,2022-11-06 15:57:58.842
29660000,0.5215,0,2022-11-06 15:57:59.737
29659000,0.1308,0,2022-11-06 15:57:59.737
29657000,0.109,0,2022-11-06 15:57:59.737
29656000,0.7069,0,2022-11-06 15:57:59.737
29653000,0.5045,0,2022-11-06 15:57:59.737
29664000,0.0001,1,2022-11-06 15:57:59.737
29669000,0.0887,1,2022-11-06 15:57:59.737
29671000,0.1832,1,2022-11-06 15:57:59.737
29673000,0.1036,1,2022-11-06 15:57:59.737
29674000,0.6519,1,2022-11-06 15:57:59.737
29660000,0.5215,0,2022-11-06 15:58:00.602
29659000,0.1308,0,2022-11-06 15:58:00.602
29657000,0.109,0,2022-11-06 15:58:00.602
29656000,0.7069,0,2022-11-06 15:58:00.602
29653000,0.5045,0,2022-11-06 15:58:00.602
29664000,0.0001,1,2022-11-06 15:58:00.602
29669000,0.0887,1,2022-11-06 15:58:00.602
29671000,0.1832,1,2022-11-06 15:58:00.602
29673000,0.1036,1,2022-11-06 15:58:00.602
29674000,0.0519,1,2022-11-06 15:58:00.602
29660000,0.5215,0,2022-11-06 15:58:01.719
29659000,0.1308,0,2022-11-06 15:58:01.719
29657000,0.109,0,2022-11-06 15:58:01.719
29656000,0.7069,0,2022-11-06 15:58:01.719
29653000,0.5045,0,2022-11-06 15:58:01.719
29664000,0.0001,1,2022-11-06 15:58:01.719
29669000,0.0887,1,2022-11-06 15:58:01.719
29671000,0.1832,1,2022-11-06 15:58:01.719
29673000,0.1036,1,2022-11-06 15:58:01.719
29674000,0.0519,1,2022-11-06 15:58:01.719
29660000,0.5215,0,2022-11-06 15:58:02.791
29659000,0.1308,0,2022-11-06 15:58:02.791
29657000,0.109,0,2022-11-06 15:58:02.791
29656000,0.7069,0,2022-11-06 15:58:02.791
29653000,0.5045,0,2022-11-06 15:58:02.791
29664000,0.0001,1,2022-11-06 15:58:02.791
29669000,0.0887,1,2022-11-06 15:58:02.791
29671000,0.1832,1,2022-11-06 15:58:02.791
29673000,0.1036,1,2022-11-06 15:58:02.791
29674000,0.0519,1,2022-11-06 15:58:02.791
29660000,0.5215,0,2022-11-06 15:58:04.661
29659000,0.1308,0,2022-11-06 15:58:04.661
29657000,0.109,0,2022-11-06 15:58:04.661
29656000,0.0324,0,2022-11-06 15:58:04.661
29653000,0.5045,0,2022-11-06 15:58:04.661
29664000,0.0001,1,2022-11-06 15:58:04.661
29669000,0.0887,1,2022-11-06 15:58:04.661
29671000,0.1832,1,2022-11-06 15:58:04.661
29673000,0.1036,1,2022-11-06 15:58:04.661
29675000,0.1433,1,2022-11-06 15:58:04.661
29660000,0.5177,0,2022-11-06 15:58:05.721
29659000,0.1308,0,2022-11-06 15:58:05.721
29657000,0.109,0,2022-11-06 15:58:05.721
29656000,0.7069,0,2022-11-06 15:58:05.721
29653000,0.5045,0,2022-11-06 15:58:05.721
29669000,0.0679,1,2022-11-06 15:58:05.721
29671000,0.1832,1,2022-11-06 15:58:05.721
29673000,0.1036,1,2022-11-06 15:58:05.721
29675000,0.7952,1,2022-11-06 15:58:05.721
29676000,0.357,1,2022-11-06 15:58:05.721
29660000,0.5177,0,2022-11-06 15:58:06.709
29659000,0.1308,0,2022-11-06 15:58:06.709
29657000,0.109,0,2022-11-06 15:58:06.709
29656000,0.7069,0,2022-11-06 15:58:06.709
29653000,0.5045,0,2022-11-06 15:58:06.709
29669000,0.0679,1,2022-11-06 15:58:06.709
29671000,0.1832,1,2022-11-06 15:58:06.709
29673000,0.1036,1,2022-11-06 15:58:06.709
29675000,0.7433,1,2022-11-06 15:58:06.709
29676000,0.357,1,2022-11-06 15:58:06.709
29660000,0.5177,0,2022-11-06 15:58:07.669
29659000,0.1308,0,2022-11-06 15:58:07.669
29657000,0.109,0,2022-11-06 15:58:07.669
29656000,0.7069,0,2022-11-06 15:58:07.669
29653000,0.5045,0,2022-11-06 15:58:07.669
29669000,0.0679,1,2022-11-06 15:58:07.669
29671000,0.1832,1,2022-11-06 15:58:07.669
29673000,0.1036,1,2022-11-06 15:58:07.669
29675000,0.7433,1,2022-11-06 15:58:07.669
29676000,0.357,1,2022-11-06 15:58:07.669
29661000,0.0867,0,2022-11-06 15:58:08.692
29660000,0.5177,0,2022-11-06 15:58:08.692
29659000,0.1308,0,2022-11-06 15:58:08.692
29657000,0.109,0,2022-11-06 15:58:08.692
29656000,0.0324,0,2022-11-06 15:58:08.692
29669000,0.0679,1,2022-11-06 15:58:08.692
29671000,0.1832,1,2022-11-06 15:58:08.692
29673000,0.1036,1,2022-11-06 15:58:08.692
29675000,0.1433,1,2022-11-06 15:58:08.692
29676000,0.957,1,2022-11-06 15:58:08.692
29662000,0.0383,0,2022-11-06 15:58:09.594
29661000,0.0867,0,2022-11-06 15:58:09.594
29660000,0.568,0,2022-11-06 15:58:09.594
29659000,0.0899,0,2022-11-06 15:58:09.594
29657000,0.0567,0,2022-11-06 15:58:09.594
29671000,0.1832,1,2022-11-06 15:58:09.594
29673000,0.1036,1,2022-11-06 15:58:09.594
29675000,0.1433,1,2022-11-06 15:58:09.594
29676000,0.357,1,2022-11-06 15:58:09.594
29678000,0.0663,1,2022-11-06 15:58:09.594
29662000,0.0998,0,2022-11-06 15:58:10.690
29661000,0.0867,0,2022-11-06 15:58:10.690
29660000,0.568,0,2022-11-06 15:58:10.690
29659000,0.0899,0,2022-11-06 15:58:10.690
29657000,0.0567,0,2022-11-06 15:58:10.690
29671000,0.1832,1,2022-11-06 15:58:10.690
29673000,0.1036,1,2022-11-06 15:58:10.690
29675000,0.1433,1,2022-11-06 15:58:10.690
29676000,0.357,1,2022-11-06 15:58:10.690
29677000,0.6,1,2022-11-06 15:58:10.690
29664000,0.1263,0,2022-11-06 15:58:11.669
29663000,0.0381,0,2022-11-06 15:58:11.669
29662000,0.1497,0,2022-11-06 15:58:11.669
29661000,0.0867,0,2022-11-06 15:58:11.669
29660000,0.5032,0,2022-11-06 15:58:11.669
29671000,0.0316,1,2022-11-06 15:58:11.669
29673000,0.1036,1,2022-11-06 15:58:11.669
29675000,0.1433,1,2022-11-06 15:58:11.669
29676000,0.357,1,2022-11-06 15:58:11.669
29678000,0.0663,1,2022-11-06 15:58:11.669
29665000,0.0636,0,2022-11-06 15:58:12.741
29664000,0.1172,0,2022-11-06 15:58:12.741
29663000,0.0309,0,2022-11-06 15:58:12.741
29662000,0.1114,0,2022-11-06 15:58:12.741
29661000,0.0867,0,2022-11-06 15:58:12.741
29671000,0.0313,1,2022-11-06 15:58:12.741
29673000,0.1036,1,2022-11-06 15:58:12.741
29675000,0.2049,1,2022-11-06 15:58:12.741
29676000,0.357,1,2022-11-06 15:58:12.741
29678000,0.0663,1,2022-11-06 15:58:12.741
29665000,0.0636,0,2022-11-06 15:58:13.664
29664000,0.1172,0,2022-11-06 15:58:13.664
29663000,0.0309,0,2022-11-06 15:58:13.664
29662000,0.0499,0,2022-11-06 15:58:13.664
29661000,0.0867,0,2022-11-06 15:58:13.664
29671000,0.0313,1,2022-11-06 15:58:13.664
29673000,0.1036,1,2022-11-06 15:58:13.664
29675000,0.2049,1,2022-11-06 15:58:13.664
29676000,1.0315,1,2022-11-06 15:58:13.664
29678000,0.0663,1,2022-11-06 15:58:13.664
29665000,0.0636,0,2022-11-06 15:58:14.770
29664000,0.1172,0,2022-11-06 15:58:14.770
29663000,0.0309,0,2022-11-06 15:58:14.770
29662000,0.0499,0,2022-11-06 15:58:14.770
29661000,0.0867,0,2022-11-06 15:58:14.770
29671000,0.0313,1,2022-11-06 15:58:14.770
29673000,0.1036,1,2022-11-06 15:58:14.770
29675000,0.2049,1,2022-11-06 15:58:14.770
29676000,1.0315,1,2022-11-06 15:58:14.770
29678000,0.0663,1,2022-11-06 15:58:14.770
29665000,0.0587,0,2022-11-06 15:58:15.841
29664000,0.0394,0,2022-11-06 15:58:15.841
29663000,0.0309,0,2022-11-06 15:58:15.841
29662000,0.0499,0,2022-11-06 15:58:15.841
29661000,0.0867,0,2022-11-06 15:58:15.841
29671000,0.0313,1,2022-11-06 15:58:15.841
29673000,0.1036,1,2022-11-06 15:58:15.841
29675000,0.2049,1,2022-11-06 15:58:15.841
29676000,1.0315,1,2022-11-06 15:58:15.841
29677000,0.6745,1,2022-11-06 15:58:15.841
29665000,0.0587,0,2022-11-06 15:58:16.776
29664000,0.0394,0,2022-11-06 15:58:16.776
29663000,0.0309,0,2022-11-06 15:58:16.776
29662000,0.0499,0,2022-11-06 15:58:16.776
29661000,0.0867,0,2022-11-06 15:58:16.776
29671000,0.0273,1,2022-11-06 15:58:16.776
29673000,0.1036,1,2022-11-06 15:58:16.776
29675000,0.2049,1,2022-11-06 15:58:16.776
29676000,1.0315,1,2022-11-06 15:58:16.776
29678000,0.0663,1,2022-11-06 15:58:16.776
29665000,0.0587,0,2022-11-06 15:58:17.858
29664000,0.0394,0,2022-11-06 15:58:17.858
29663000,0.0309,0,2022-11-06 15:58:17.858
29662000,0.0499,0,2022-11-06 15:58:17.858
29661000,0.0867,0,2022-11-06 15:58:17.858
29671000,0.0273,1,2022-11-06 15:58:17.858
29673000,0.1036,1,2022-11-06 15:58:17.858
29675000,0.2049,1,2022-11-06 15:58:17.858
29676000,1.0315,1,2022-11-06 15:58:17.858
29678000,0.0663,1,2022-11-06 15:58:17.858
29665000,0.0587,0,2022-11-06 15:58:18.845
29664000,0.0394,0,2022-11-06 15:58:18.845
29663000,0.0309,0,2022-11-06 15:58:18.845
29662000,0.0499,0,2022-11-06 15:58:18.845
29661000,0.0867,0,2022-11-06 15:58:18.845
29671000,0.0273,1,2022-11-06 15:58:18.845
29673000,0.1036,1,2022-11-06 15:58:18.845
29675000,0.2049,1,2022-11-06 15:58:18.845
29676000,1.0315,1,2022-11-06 15:58:18.845
29678000,0.0663,1,2022-11-06 15:58:18.845
29665000,0.0437,0,2022-11-06 15:58:20.663
29664000,0.0394,0,2022-11-06 15:58:20.663
29663000,0.0309,0,2022-11-06 15:58:20.663
29662000,0.0499,0,2022-11-06 15:58:20.663
29661000,0.0867,0,2022-11-06 15:58:20.663
29671000,0.0273,1,2022-11-06 15:58:20.663
29673000,0.1036,1,2022-11-06 15:58:20.663
29675000,0.2049,1,2022-11-06 15:58:20.663
29676000,1.0315,1,2022-11-06 15:58:20.663
29678000,0.7408,1,2022-11-06 15:58:20.663
29665000,0.0437,0,2022-11-06 15:58:21.693
29664000,0.0394,0,2022-11-06 15:58:21.693
29663000,0.0309,0,2022-11-06 15:58:21.693
29662000,0.0499,0,2022-11-06 15:58:21.693
29661000,0.0867,0,2022-11-06 15:58:21.693
29671000,0.0273,1,2022-11-06 15:58:21.693
29673000,0.1036,1,2022-11-06 15:58:21.693
29675000,0.2049,1,2022-11-06 15:58:21.693
29676000,1.0315,1,2022-11-06 15:58:21.693
29678000,0.0663,1,2022-11-06 15:58:21.693
29665000,0.0437,0,2022-11-06 15:58:22.735
29664000,0.0394,0,2022-11-06 15:58:22.735
29663000,0.0309,0,2022-11-06 15:58:22.735
29662000,0.0499,0,2022-11-06 15:58:22.735
29661000,0.0867,0,2022-11-06 15:58:22.735
29671000,0.0273,1,2022-11-06 15:58:22.735
29673000,0.1036,1,2022-11-06 15:58:22.735
29675000,0.2049,1,2022-11-06 15:58:22.735
29676000,1.0315,1,2022-11-06 15:58:22.735
29678000,0.0663,1,2022-11-06 15:58:22.735
29665000,0.0437,0,2022-11-06 15:58:23.725
29664000,0.059,0,2022-11-06 15:58:23.725
29663000,0.0309,0,2022-11-06 15:58:23.725
29662000,0.0499,0,2022-11-06 15:58:23.725
29661000,0.0867,0,2022-11-06 15:58:23.725
29673000,0.1036,1,2022-11-06 15:58:23.725
29675000,0.204,1,2022-11-06 15:58:23.725
29676000,1.0315,1,2022-11-06 15:58:23.725
29678000,0.0663,1,2022-11-06 15:58:23.725
29679000,0.6745,1,2022-11-06 15:58:23.725
29665000,0.0437,0,2022-11-06 15:58:24.668
29664000,0.059,0,2022-11-06 15:58:24.668
29663000,0.0799,0,2022-11-06 15:58:24.668
29662000,0.0499,0,2022-11-06 15:58:24.668
29661000,0.0867,0,2022-11-06 15:58:24.668
29673000,0.1036,1,2022-11-06 15:58:24.668
29675000,0.204,1,2022-11-06 15:58:24.668
29676000,1.0315,1,2022-11-06 15:58:24.668
29678000,0.0663,1,2022-11-06 15:58:24.668
29682000,0.0551,1,2022-11-06 15:58:24.668
29665000,0.0417,0,2022-11-06 15:58:25.799
29664000,0.1447,0,2022-11-06 15:58:25.799
29663000,0.0799,0,2022-11-06 15:58:25.799
29661000,0.0867,0,2022-11-06 15:58:25.799
29660000,0.4529,0,2022-11-06 15:58:25.799
29673000,0.1036,1,2022-11-06 15:58:25.799
29675000,0.204,1,2022-11-06 15:58:25.799
29676000,1.0315,1,2022-11-06 15:58:25.799
29678000,0.0663,1,2022-11-06 15:58:25.799
29680000,0.6745,1,2022-11-06 15:58:25.799
29665000,0.0417,0,2022-11-06 15:58:26.824
29664000,0.1447,0,2022-11-06 15:58:26.824
29663000,0.0799,0,2022-11-06 15:58:26.824
29661000,0.0867,0,2022-11-06 15:58:26.824
29660000,0.4529,0,2022-11-06 15:58:26.824
29673000,0.1036,1,2022-11-06 15:58:26.824
29675000,0.204,1,2022-11-06 15:58:26.824
29676000,1.0315,1,2022-11-06 15:58:26.824
29678000,0.0663,1,2022-11-06 15:58:26.824
29680000,0.6745,1,2022-11-06 15:58:26.824
29665000,0.0417,0,2022-11-06 15:58:27.768
29664000,0.1447,0,2022-11-06 15:58:27.768
29663000,0.0799,0,2022-11-06 15:58:27.768
29661000,0.0867,0,2022-11-06 15:58:27.768
29660000,0.4529,0,2022-11-06 15:58:27.768
29673000,0.1036,1,2022-11-06 15:58:27.768
29675000,0.204,1,2022-11-06 15:58:27.768
29676000,1.0315,1,2022-11-06 15:58:27.768
29678000,0.0663,1,2022-11-06 15:58:27.768
29682000,0.0551,1,2022-11-06 15:58:27.768
29665000,0.0417,0,2022-11-06 15:58:28.722
29664000,0.1447,0,2022-11-06 15:58:28.722
29663000,0.0799,0,2022-11-06 15:58:28.722
29661000,0.0867,0,2022-11-06 15:58:28.722
29660000,0.4529,0,2022-11-06 15:58:28.722
29673000,0.1036,1,2022-11-06 15:58:28.722
29675000,0.204,1,2022-11-06 15:58:28.722
29676000,1.0315,1,2022-11-06 15:58:28.722
29678000,0.0663,1,2022-11-06 15:58:28.722
29682000,0.0551,1,2022-11-06 15:58:28.722
29667000,0.0402,0,2022-11-06 15:58:29.612
29665000,0.0417,0,2022-11-06 15:58:29.612
29664000,0.1053,0,2022-11-06 15:58:29.612
29663000,0.0799,0,2022-11-06 15:58:29.612
29661000,0.0867,0,2022-11-06 15:58:29.612
